ID_Alumno,Memoria,Matematicas,Gramatica,Ingles,Geografia,Arte,Ciencia,Logica,Puntuacion_Promedio,Rango
ALU5682,40,36,41,26,45,27,36,43,36.75,1
ALU5683,57,93,78,85,96,90,89,100,86.0,4
ALU5684,37,24,11,46,29,28,19,32,28.25,1
ALU5685,25,28,13,9,28,0,11,32,18.25,1
ALU5686,78,83,65,58,77,85,49,70,70.62,3
ALU5687,43,53,37,56,62,40,33,56,47.5,2
ALU5688,91,86,96,98,91,71,86,85,88.0,4
ALU5689,11,11,32,10,4,0,7,26,12.62,1
ALU5690,65,51,63,52,62,51,59,61,58.0,2
ALU5691,16,24,26,34,25,23,16,50,26.75,1
ALU5692,34,0,10,0,0,34,15,15,13.5,1
ALU5693,50,57,79,56,56,64,52,72,60.75,3
ALU5694,70,75,79,56,78,53,52,33,62.0,3
ALU5695,73,74,70,86,70,81,69,89,76.5,4
ALU5696,27,46,26,25,31,34,33,16,29.75,1
ALU5697,46,67,49,55,23,22,23,36,40.12,2
ALU5698,48,38,43,62,28,34,42,24,39.88,1
ALU5699,100,96,87,84,98,84,80,73,87.75,4
ALU5700,34,26,36,89,26,29,14,44,37.25,1
ALU5701,22,19,42,57,20,24,46,20,31.25,1
ALU5702,37,22,27,41,49,24,45,16,32.62,1
ALU5703,73,68,86,52,48,77,62,34,62.5,3
ALU5704,41,30,9,17,14,27,25,43,25.75,1
ALU5705,96,100,77,100,87,94,80,82,89.5,4
ALU5706,36,43,31,32,20,27,46,28,32.88,1
ALU5707,92,74,100,59,77,97,87,98,85.5,4
ALU5708,25,26,7,0,13,12,3,22,13.5,1
ALU5709,59,59,51,66,57,78,52,66,61.0,3
ALU5710,73,100,93,89,69,43,90,100,82.12,4
ALU5711,20,12,17,3,25,21,16,2,14.5,1
ALU5712,83,76,100,64,100,96,100,87,88.25,4
ALU5713,35,33,44,10,43,50,46,58,39.88,1
ALU5714,82,78,79,76,96,73,75,100,82.38,4
ALU5715,90,53,94,59,62,55,88,93,74.25,3
ALU5716,33,23,0,44,13,16,19,15,20.38,1
ALU5717,25,34,43,19,30,29,7,22,26.12,1
ALU5718,20,59,43,51,31,45,31,39,39.88,1
ALU5719,0,0,4,24,14,0,18,11,8.88,1
ALU5720,9,36,40,27,16,21,7,27,22.88,1
ALU5721,28,7,0,32,12,1,22,46,18.5,1
ALU5722,46,48,55,18,44,69,37,30,43.38,2
ALU5723,82,51,51,66,78,85,100,59,71.5,3
ALU5724,25,25,3,60,30,12,21,26,25.25,1
ALU5725,10,0,2,0,21,14,3,10,7.5,1
ALU5726,76,67,53,57,74,82,54,72,66.88,3
ALU5727,16,26,22,31,37,23,28,25,26.0,1
ALU5728,27,16,3,0,0,0,4,11,7.62,1
ALU5729,24,8,0,6,32,42,19,10,17.62,1
ALU5730,70,96,93,100,94,100,100,89,92.75,5
ALU5731,71,84,79,82,83,70,86,73,78.5,4
ALU5732,19,33,41,26,46,45,44,52,38.25,1
ALU5733,75,74,66,67,61,54,87,65,68.62,3
ALU5734,53,51,64,42,59,43,44,35,48.88,2
ALU5735,43,73,65,96,55,64,65,85,68.25,3
ALU5736,70,64,78,48,52,75,62,64,64.12,3
ALU5737,56,64,52,52,66,68,54,90,62.75,3
ALU5738,14,37,20,2,28,43,25,25,24.25,1
ALU5739,25,2,25,3,8,15,3,0,10.12,1
ALU5740,47,27,62,42,38,67,38,41,45.25,2
ALU5741,82,89,92,100,89,100,81,83,89.5,4
ALU5742,52,74,45,37,51,60,48,52,52.38,2
ALU5743,64,84,68,88,79,74,83,71,76.38,4
ALU5744,81,99,100,95,89,91,82,87,90.5,5
ALU5745,32,19,34,0,11,0,31,42,21.12,1
ALU5746,62,78,66,54,65,67,75,63,66.25,3
ALU5747,65,62,93,51,77,56,71,95,71.25,3
ALU5748,72,86,98,100,88,82,87,100,89.12,4
ALU5749,80,100,80,100,92,93,94,92,91.38,5
ALU5750,72,58,63,69,64,35,65,76,62.75,3
ALU5751,30,40,26,0,20,24,27,19,23.25,1
ALU5752,94,93,77,42,89,79,60,91,78.12,4
ALU5753,28,23,29,27,1,0,15,33,19.5,1
ALU5754,72,56,63,89,74,95,79,83,76.38,4
ALU5755,91,87,70,73,78,93,100,79,83.88,4
ALU5756,36,36,46,39,45,58,27,47,41.75,2
ALU5757,82,54,55,60,63,68,47,52,60.12,3
ALU5758,55,45,72,46,55,49,55,24,50.12,2
ALU5759,46,55,55,37,51,67,26,48,48.12,2
ALU5760,34,26,26,47,33,52,50,10,34.75,1
ALU5761,88,71,88,93,81,100,87,67,84.38,4
ALU5762,95,85,98,71,97,87,96,94,90.38,5
ALU5763,100,100,97,68,80,77,71,100,86.62,4
ALU5764,0,16,19,6,28,3,18,11,12.62,1
ALU5765,88,65,88,84,86,69,83,69,79.0,4
ALU5766,66,47,46,77,76,81,74,82,68.62,3
ALU5767,45,33,43,41,23,68,34,30,39.62,1
ALU5768,26,0,0,28,2,33,2,12,12.88,1
ALU5769,29,39,23,35,18,26,41,8,27.38,1
ALU5770,100,67,67,91,53,98,93,100,83.62,4
ALU5771,79,53,55,91,54,53,68,32,60.62,3
ALU5772,70,49,69,69,94,62,67,72,69.0,3
ALU5773,52,34,13,38,36,12,32,45,32.75,1
ALU5774,69,79,36,75,72,55,44,71,62.62,3
ALU5775,5,12,10,4,17,15,12,4,9.88,1
ALU5776,47,22,63,35,36,61,58,24,43.25,2
ALU5777,57,50,57,85,57,77,70,53,63.25,3
ALU5778,19,21,29,16,15,40,26,48,26.75,1
ALU5779,93,53,97,72,71,90,88,71,79.38,4
ALU5780,26,22,3,12,19,25,40,32,22.38,1
ALU5781,46,86,58,71,63,55,61,52,61.5,3
ALU5782,45,38,26,32,42,50,53,37,40.38,2
ALU5783,51,36,48,64,71,33,64,35,50.25,2
ALU5784,23,5,35,17,24,5,15,13,17.12,1
ALU5785,13,0,9,0,0,0,22,1,5.62,1
ALU5786,100,100,96,61,83,100,78,100,89.75,4
ALU5787,38,54,28,10,18,8,21,17,24.25,1
ALU5788,89,89,64,63,52,92,50,72,71.38,3
ALU5789,88,89,100,76,95,100,83,100,91.38,5
ALU5790,32,42,39,32,29,30,18,23,30.62,1
ALU5791,48,11,32,67,29,21,28,26,32.75,1
ALU5792,57,80,70,55,69,42,70,62,63.12,3
ALU5793,100,100,77,84,88,99,100,78,90.75,5
ALU5794,81,85,95,76,77,100,71,81,83.25,4
ALU5795,41,67,66,65,46,57,51,51,55.5,2
ALU5796,79,69,81,84,90,74,64,60,75.12,4
ALU5797,24,0,0,16,20,0,1,2,7.88,1
ALU5798,100,100,100,71,77,83,96,100,90.88,5
ALU5799,82,90,80,74,93,98,93,98,88.5,4
ALU5800,24,28,24,22,32,7,25,23,23.12,1
ALU5801,25,59,43,35,39,17,38,24,35.0,1
ALU5802,0,3,26,13,26,0,8,17,11.62,1
ALU5803,20,27,7,41,14,37,42,0,23.5,1
ALU5804,70,100,79,56,79,86,67,61,74.75,3
ALU5805,44,49,39,44,35,56,26,47,42.5,2
ALU5806,24,2,30,17,18,0,17,3,13.88,1
ALU5807,21,21,41,18,27,53,38,32,31.38,1
ALU5808,96,85,100,82,84,100,83,98,91.0,5
ALU5809,49,50,68,74,61,79,51,51,60.38,3
ALU5810,48,46,41,21,33,44,47,33,39.12,1
ALU5811,13,21,22,64,22,23,22,14,25.12,1
ALU5812,83,97,100,100,73,97,81,95,90.75,5
ALU5813,86,66,63,77,90,65,71,56,71.75,3
ALU5814,24,29,41,25,2,17,19,34,23.88,1
ALU5815,8,0,3,25,20,14,0,10,10.0,1
ALU5816,0,12,0,2,4,6,26,11,7.62,1
ALU5817,25,33,28,9,1,26,18,5,18.12,1
ALU5818,65,35,46,83,58,51,71,56,58.12,2
ALU5819,88,95,93,80,97,66,84,100,87.88,4
ALU5820,34,40,43,52,61,28,38,59,44.38,2
ALU5821,92,92,52,67,92,69,70,98,79.0,4
ALU5822,38,47,50,49,36,56,34,32,42.75,2
ALU5823,64,74,70,79,70,60,62,78,69.62,3
ALU5824,93,71,47,100,53,75,52,62,69.12,3
ALU5825,13,40,12,3,21,0,16,0,13.12,1
ALU5826,44,42,15,11,40,39,30,50,33.88,1
ALU5827,67,51,71,57,58,62,72,73,63.88,3
ALU5828,15,12,28,0,0,29,17,32,16.62,1
ALU5829,40,32,47,37,31,39,32,17,34.38,1
ALU5830,56,55,65,62,72,64,58,55,60.88,3
ALU5831,97,88,88,100,98,100,81,91,92.88,5
ALU5832,47,37,54,39,42,48,32,63,45.25,2
ALU5833,93,81,78,38,76,100,77,58,75.12,4
ALU5834,30,44,46,39,47,45,45,40,42.0,2
ALU5835,86,92,88,82,61,68,74,77,78.5,4
ALU5836,66,52,72,41,43,56,74,68,59.0,2
ALU5837,91,55,80,88,77,77,93,90,81.38,4
ALU5838,53,36,25,44,36,34,54,41,40.38,2
ALU5839,58,34,57,64,77,50,52,55,55.88,2
ALU5840,43,67,59,75,62,57,65,60,61.0,3
ALU5841,41,17,45,41,37,53,30,53,39.62,1
ALU5842,8,3,27,27,18,0,9,6,12.25,1
ALU5843,6,7,0,0,0,17,17,10,7.12,1
ALU5844,0,29,0,0,0,8,0,3,5.0,1
ALU5845,78,67,72,77,76,100,74,54,74.75,3
ALU5846,20,26,41,8,16,20,31,0,20.25,1
ALU5847,0,32,21,24,36,41,14,3,21.38,1
ALU5848,78,93,65,65,77,58,82,68,73.25,3
ALU5849,56,45,40,25,21,26,31,40,35.5,1
ALU5850,56,66,43,66,37,56,48,41,51.62,2
ALU5851,17,32,19,21,7,28,22,0,18.25,1
ALU5852,90,73,100,71,89,87,89,100,87.38,4
ALU5853,77,87,100,70,83,84,85,85,83.88,4
ALU5854,83,95,77,96,86,80,71,79,83.38,4
ALU5855,41,27,39,45,31,53,8,45,36.12,1
ALU5856,65,64,66,95,71,71,56,58,68.25,3
ALU5857,34,5,0,33,17,14,12,32,18.38,1
ALU5858,0,17,18,0,17,20,11,10,11.62,1
ALU5859,13,5,35,32,14,9,32,4,18.0,1
ALU5860,56,52,52,85,43,67,50,53,57.25,2
ALU5861,64,26,36,13,27,83,38,46,41.62,2
ALU5862,55,50,48,52,50,21,55,58,48.62,2
ALU5863,2,0,6,0,0,0,8,0,2.0,1
ALU5864,40,46,29,38,33,29,46,32,36.62,1
ALU5865,70,52,64,54,62,56,66,64,61.0,3
ALU5866,33,47,57,27,50,66,21,39,42.5,2
ALU5867,63,64,72,87,55,30,73,60,63.0,3
ALU5868,8,7,41,4,44,33,25,36,24.75,1
ALU5869,68,58,82,79,71,55,59,68,67.5,3
ALU5870,58,40,44,33,64,58,64,42,50.38,2
ALU5871,26,20,17,46,17,27,32,17,25.25,1
ALU5872,6,28,29,26,11,39,33,47,27.38,1
ALU5873,60,65,48,74,60,57,56,61,60.12,3
ALU5874,85,84,64,83,67,77,82,72,76.75,4
ALU5875,40,31,28,37,43,11,31,37,32.25,1
ALU5876,21,44,34,29,27,62,11,3,28.88,1
ALU5877,78,76,78,100,76,87,81,80,82.0,4
ALU5878,59,71,79,49,66,71,47,68,63.75,3
ALU5879,38,42,34,0,55,61,43,51,40.5,2
ALU5880,50,54,19,34,47,47,48,46,43.12,2
ALU5881,46,20,21,1,16,29,13,12,19.75,1
ALU5882,53,67,81,78,65,72,84,74,71.75,3
ALU5883,34,37,37,34,41,15,30,32,32.5,1
ALU5884,94,100,78,100,91,100,97,80,92.5,5
ALU5885,41,35,28,48,61,79,45,37,46.75,2
ALU5886,59,22,63,48,45,74,60,44,51.88,2
ALU5887,32,41,46,58,70,78,51,51,53.38,2
ALU5888,82,100,100,100,80,100,72,79,89.12,4
ALU5889,85,74,84,80,85,58,82,81,78.62,4
ALU5890,42,46,36,65,43,37,27,44,42.5,2
ALU5891,61,53,83,88,72,56,59,82,69.25,3
ALU5892,62,58,46,54,37,100,51,58,58.25,2
ALU5893,58,33,31,47,71,52,43,44,47.38,2
ALU5894,24,9,11,15,25,1,18,15,14.75,1
ALU5895,38,40,55,69,56,30,41,41,46.25,2
ALU5896,31,33,40,10,13,28,28,12,24.38,1
ALU5897,83,95,82,74,89,66,79,84,81.5,4
ALU5898,42,43,12,30,33,63,40,41,38.0,1
ALU5899,100,66,72,70,80,100,80,100,83.5,4
ALU5900,26,52,40,42,65,57,37,55,46.75,2
ALU5901,62,58,46,82,63,46,48,100,63.12,3
ALU5902,36,30,57,65,53,34,48,58,47.62,2
ALU5903,41,16,39,9,22,21,28,0,22.0,1
ALU5904,34,35,48,53,30,40,38,44,40.25,2
ALU5905,21,21,0,51,15,0,8,29,18.12,1
ALU5906,60,62,52,66,61,60,60,57,59.75,2
ALU5907,37,36,39,70,46,44,30,24,40.75,2
ALU5908,65,88,79,90,85,86,54,49,74.5,3
ALU5909,40,0,43,19,20,56,12,23,26.62,1
ALU5910,29,18,14,23,14,0,7,5,13.75,1
ALU5911,61,15,60,51,35,53,70,38,47.88,2
ALU5912,88,74,100,74,81,77,100,83,84.62,4
ALU5913,71,76,64,21,79,75,91,89,70.75,3
ALU5914,40,23,38,27,41,44,28,54,36.88,1
ALU5915,48,30,47,12,61,59,72,43,46.5,2
ALU5916,2,48,13,0,15,0,4,6,11.0,1
ALU5917,94,73,89,62,84,100,100,100,87.75,4
ALU5918,57,89,75,80,49,65,70,66,68.88,3
ALU5919,35,28,12,9,16,51,18,35,25.5,1
ALU5920,59,49,51,67,48,81,77,74,63.25,3
ALU5921,17,23,18,28,25,18,34,4,20.88,1
ALU5922,100,100,100,100,100,100,79,100,97.38,5
ALU5923,20,3,47,0,21,34,24,15,20.5,1
ALU5924,70,55,47,83,72,83,40,31,60.12,3
ALU5925,47,39,19,34,21,46,22,10,29.75,1
ALU5926,82,73,42,84,63,52,64,56,64.5,3
ALU5927,86,91,61,100,82,79,70,93,82.75,4
ALU5928,62,73,44,79,67,44,84,63,64.5,3
ALU5929,62,87,54,39,67,52,44,56,57.62,2
ALU5930,72,88,82,97,85,78,82,100,85.5,4
ALU5931,17,15,17,0,8,20,21,1,12.38,1
ALU5932,37,39,31,33,32,31,18,29,31.25,1
ALU5933,27,25,32,18,30,24,16,27,24.88,1
ALU5934,100,100,95,94,96,100,100,93,97.25,5
ALU5935,27,43,27,12,30,53,56,44,36.5,1
ALU5936,87,82,50,45,69,75,65,78,68.88,3
ALU5937,75,80,73,58,51,77,76,55,68.12,3
ALU5938,23,30,43,20,20,33,42,0,26.38,1
ALU5939,25,34,56,18,17,55,21,32,32.25,1
ALU5940,35,15,41,56,0,27,39,4,27.12,1
ALU5941,57,33,59,49,64,30,36,46,46.75,2
ALU5942,27,38,31,33,18,29,9,36,27.62,1
ALU5943,8,28,10,0,0,0,6,22,9.25,1
ALU5944,84,55,85,59,100,78,81,82,78.0,4
ALU5945,100,83,90,91,80,98,80,100,90.25,5
ALU5946,32,36,43,68,21,28,31,16,34.38,1
ALU5947,35,22,29,39,33,32,32,55,34.62,1
ALU5948,20,0,3,25,0,1,8,0,7.12,1
ALU5949,67,73,52,88,59,59,78,66,67.75,3
ALU5950,90,100,84,89,70,62,91,81,83.38,4
ALU5951,9,0,6,22,16,33,17,37,17.5,1
ALU5952,17,16,19,1,35,39,12,4,17.88,1
ALU5953,90,83,82,72,60,90,92,100,83.62,4
ALU5954,53,72,67,53,68,74,59,30,59.5,2
ALU5955,7,13,18,14,24,2,1,7,10.75,1
ALU5956,63,87,58,35,54,63,63,69,61.5,3
ALU5957,22,33,38,23,36,21,10,47,28.75,1
ALU5958,34,57,32,45,36,36,32,18,36.25,1
ALU5959,75,64,50,61,57,73,67,46,61.62,3
ALU5960,78,78,84,61,90,57,68,96,76.5,4
ALU5961,53,22,44,26,41,43,45,44,39.75,1
ALU5962,100,100,100,85,85,82,100,63,89.38,4
ALU5963,33,39,41,0,26,45,61,34,34.88,1
ALU5964,75,79,55,61,79,70,68,64,68.88,3
ALU5965,55,43,47,65,50,53,45,64,52.75,2
ALU5966,100,94,96,91,91,96,77,80,90.62,5
ALU5967,93,92,92,94,92,67,93,84,88.38,4
ALU5968,15,0,11,0,4,8,0,9,5.88,1
ALU5969,95,75,69,81,55,79,84,100,79.75,4
ALU5970,86,78,66,77,78,96,82,92,81.88,4
ALU5971,66,86,81,84,74,100,68,85,80.5,4
ALU5972,25,51,3,43,24,23,17,25,26.38,1
ALU5973,92,82,73,94,92,83,89,80,85.62,4
ALU5974,79,96,81,70,81,59,80,68,76.75,4
ALU5975,32,6,44,20,37,35,45,43,32.75,1
ALU5976,88,100,98,100,94,86,100,85,93.88,5
ALU5977,0,18,21,3,0,29,15,0,10.75,1
ALU5978,18,17,22,0,5,15,15,16,13.5,1
ALU5979,56,50,43,49,64,41,72,53,53.5,2
ALU5980,51,40,49,81,48,36,26,75,50.75,2
ALU5981,51,50,51,46,66,65,44,75,56.0,2
ALU5982,0,35,13,0,0,0,15,0,7.88,1
ALU5983,99,76,83,75,98,100,100,100,91.38,5
ALU5984,28,0,4,26,11,18,17,0,13.0,1
ALU5985,31,7,18,23,14,16,20,23,19.0,1
ALU5986,0,0,25,22,12,15,0,0,9.25,1
ALU5987,64,56,63,84,58,82,62,36,63.12,3
ALU5988,82,100,79,61,81,71,100,72,80.75,4
ALU5989,59,55,66,51,65,55,73,85,63.62,3
ALU5990,74,58,98,71,85,100,79,85,81.25,4
ALU5991,13,10,13,7,17,0,18,11,11.12,1
ALU5992,63,52,34,62,52,63,57,67,56.25,2
ALU5993,45,61,35,37,64,64,52,43,50.12,2
ALU5994,49,43,38,37,42,49,61,69,48.5,2
ALU5995,16,7,28,28,0,21,0,8,13.5,1
ALU5996,72,64,81,76,52,62,66,22,61.88,3
ALU5997,62,51,42,55,50,77,51,72,57.5,2
ALU5998,61,67,66,35,73,67,59,32,57.5,2
ALU5999,48,40,49,70,49,34,35,44,46.12,2
ALU6000,7,0,19,21,11,31,10,28,15.88,1
ALU6001,62,54,51,60,85,73,75,30,61.25,3
ALU6002,18,31,17,5,35,22,18,18,20.5,1
ALU6003,83,96,66,72,72,84,85,81,79.88,4
ALU6004,52,53,75,44,59,52,63,73,58.88,2
ALU6005,4,38,0,0,19,8,26,25,15.0,1
ALU6006,70,91,70,76,98,82,97,72,82.0,4
ALU6007,50,31,56,22,36,56,52,42,43.12,2
ALU6008,7,0,0,10,0,8,9,0,4.25,1
ALU6009,54,79,55,40,49,39,74,35,53.12,2
ALU6010,41,22,28,40,42,21,21,18,29.12,1
ALU6011,68,59,85,47,70,74,93,98,74.25,3
ALU6012,92,44,75,100,86,86,71,84,79.75,4
ALU6013,100,87,100,100,98,97,89,99,96.25,5
ALU6014,30,56,50,30,48,76,58,33,47.62,2
ALU6015,46,35,60,44,54,31,74,18,45.25,2
ALU6016,68,57,76,57,60,81,49,80,66.0,3
ALU6017,0,8,42,27,12,26,27,31,21.62,1
ALU6018,39,72,66,86,32,58,59,56,58.5,2
ALU6019,61,33,54,75,55,49,48,64,54.88,2
ALU6020,33,3,20,0,5,2,17,8,11.0,1
ALU6021,51,60,39,44,64,42,28,43,46.38,2
ALU6022,85,89,78,100,82,54,72,71,78.88,4
ALU6023,81,84,66,91,90,68,87,87,81.75,4
ALU6024,30,4,4,32,20,0,1,11,12.75,1
ALU6025,34,13,37,24,12,20,14,21,21.88,1
ALU6026,22,20,14,30,38,38,20,39,27.62,1
ALU6027,63,70,75,82,84,67,78,78,74.62,3
ALU6028,0,0,15,0,21,0,29,23,11.0,1
ALU6029,83,81,69,56,93,47,55,60,68.0,3
ALU6030,13,13,18,0,16,28,13,39,17.5,1
ALU6031,62,65,55,54,55,74,66,80,63.88,3
ALU6032,19,39,42,38,29,46,40,41,36.75,1
ALU6033,68,82,89,74,75,98,68,65,77.38,4
ALU6034,23,22,41,29,27,52,30,29,31.62,1
ALU6035,64,55,59,74,63,47,50,45,57.12,2
ALU6036,22,13,33,18,10,20,20,31,20.88,1
ALU6037,58,48,55,82,46,80,88,39,62.0,3
ALU6038,75,66,74,100,73,42,91,68,73.62,3
ALU6039,28,10,2,23,16,12,16,21,16.0,1
ALU6040,85,58,82,73,83,97,88,100,83.25,4
ALU6041,64,37,48,75,62,53,48,63,56.25,2
ALU6042,7,32,0,25,20,27,19,11,17.62,1
ALU6043,13,46,38,54,38,13,38,29,33.62,1
ALU6044,14,12,0,47,9,23,12,12,16.12,1
ALU6045,59,100,83,80,73,61,66,43,70.62,3
ALU6046,76,48,66,100,75,69,66,67,70.88,3
ALU6047,47,29,26,11,3,0,16,45,22.12,1
ALU6048,57,48,44,42,56,74,55,52,53.5,2
ALU6049,100,90,63,98,87,79,75,84,84.5,4
ALU6050,94,90,100,71,97,91,55,63,82.62,4
ALU6051,44,23,52,85,60,82,40,70,57.0,2
ALU6052,94,91,100,100,83,76,77,100,90.12,5
ALU6053,71,58,47,54,61,55,57,56,57.38,2
ALU6054,58,7,35,62,38,30,31,49,38.75,1
ALU6055,75,100,93,93,100,70,75,71,84.62,4
ALU6056,51,54,61,26,58,53,59,45,50.88,2
ALU6057,33,57,49,32,51,43,38,85,48.5,2
ALU6058,57,31,89,54,66,78,51,42,58.5,2
ALU6059,96,91,77,84,76,100,73,100,87.12,4
ALU6060,80,96,64,100,85,77,74,100,84.5,4
ALU6061,34,45,29,46,63,18,27,47,38.62,1
ALU6062,38,34,31,12,43,30,28,33,31.12,1
ALU6063,53,35,67,39,50,64,55,30,49.12,2
ALU6064,57,53,54,69,53,43,44,64,54.62,2
ALU6065,28,18,45,0,16,50,17,26,25.0,1
ALU6066,74,85,81,51,73,85,100,74,77.88,4
ALU6067,58,36,61,42,40,31,51,42,45.12,2
ALU6068,42,43,39,51,32,25,39,39,38.75,1
ALU6069,4,2,19,10,13,6,7,21,10.25,1
ALU6070,16,22,35,34,36,14,39,26,27.75,1
ALU6071,87,99,83,90,86,73,100,100,89.75,4
ALU6072,39,21,25,29,26,23,25,32,27.5,1
ALU6073,21,29,24,8,29,14,33,18,22.0,1
ALU6074,40,54,69,61,53,65,62,30,54.25,2
ALU6075,35,28,14,10,30,39,7,29,24.0,1
ALU6076,4,25,0,3,14,15,18,7,10.75,1
ALU6077,42,35,30,54,31,39,24,0,31.88,1
ALU6078,57,70,66,40,51,42,69,61,57.0,2
ALU6079,51,81,55,26,70,71,45,67,58.25,2
ALU6080,39,33,23,0,35,30,44,67,33.88,1
ALU6081,58,54,46,57,41,40,24,32,44.0,2
ALU6082,86,82,71,100,92,97,100,90,89.75,4
ALU6083,42,23,46,32,19,76,39,45,40.25,2
ALU6084,27,25,24,5,26,19,43,27,24.5,1
ALU6085,31,6,25,24,29,2,18,16,18.88,1
ALU6086,39,32,51,67,66,50,48,25,47.25,2
ALU6087,74,82,75,50,74,83,91,74,75.38,4
ALU6088,34,15,17,42,27,17,23,40,26.88,1
ALU6089,59,79,81,38,72,59,73,68,66.12,3
ALU6090,0,11,16,0,29,0,15,6,9.62,1
ALU6091,29,70,21,44,52,47,24,48,41.88,2
ALU6092,63,82,72,91,60,100,68,85,77.62,4
ALU6093,41,52,22,61,47,61,49,40,46.62,2
ALU6094,41,61,40,73,46,60,31,38,48.75,2
ALU6095,20,28,29,51,16,17,36,29,28.25,1
ALU6096,77,89,66,75,58,77,64,62,71.0,3
ALU6097,13,19,7,0,27,4,34,0,13.0,1
ALU6098,77,84,73,100,93,72,86,66,81.38,4
ALU6099,24,25,27,47,35,25,13,21,27.12,1
ALU6100,84,91,91,100,94,100,95,76,91.38,5
ALU6101,34,26,62,47,43,33,53,32,41.25,2
ALU6102,67,59,67,95,66,67,77,56,69.25,3
ALU6103,56,55,16,39,35,29,28,46,38.0,1
ALU6104,94,100,80,86,81,98,100,81,90.0,5
ALU6105,41,2,26,29,7,29,5,6,18.12,1
ALU6106,16,11,11,29,14,4,33,0,14.75,1
ALU6107,48,66,31,65,72,46,20,72,52.5,2
ALU6108,0,20,3,9,8,28,13,0,10.12,1
ALU6109,14,32,16,39,32,17,15,26,23.88,1
ALU6110,100,100,76,100,100,100,73,99,93.5,5
ALU6111,87,89,95,96,100,100,100,87,94.25,5
ALU6112,58,43,37,25,30,65,13,44,39.38,1
ALU6113,75,91,97,100,80,83,100,95,90.12,5
ALU6114,43,41,48,32,55,64,35,65,47.88,2
ALU6115,25,34,35,12,51,40,41,37,34.38,1
ALU6116,67,86,62,71,82,84,58,63,71.62,3
ALU6117,73,59,50,19,69,69,40,58,54.62,2
ALU6118,98,96,87,100,91,100,88,100,95.0,5
ALU6119,24,31,9,29,32,19,35,44,27.88,1
ALU6120,64,61,86,93,67,64,54,55,68.0,3
ALU6121,6,19,11,42,11,0,12,14,14.38,1
ALU6122,6,5,5,12,6,11,23,20,11.0,1
ALU6123,0,25,0,29,0,0,23,5,10.25,1
ALU6124,100,100,65,75,98,99,95,100,91.5,5
ALU6125,58,63,94,85,65,91,91,75,77.75,4
ALU6126,91,100,91,67,69,84,85,74,82.62,4
ALU6127,47,53,52,63,51,62,49,62,54.88,2
ALU6128,24,21,35,47,35,33,45,18,32.25,1
ALU6129,26,35,3,15,29,16,29,11,20.5,1
ALU6130,45,38,16,40,18,13,28,51,31.12,1
ALU6131,50,12,18,55,26,9,47,38,31.88,1
ALU6132,78,65,71,76,86,50,76,61,70.38,3
ALU6133,64,57,66,99,70,43,60,56,64.38,3
ALU6134,0,0,7,9,1,25,34,13,11.12,1
ALU6135,1,7,10,36,0,0,0,25,9.88,1
ALU6136,5,16,25,34,19,1,17,29,18.25,1
ALU6137,54,24,22,8,42,34,42,44,33.75,1
ALU6138,85,93,100,100,89,100,98,100,95.62,5
ALU6139,70,62,76,81,54,61,56,80,67.5,3
ALU6140,82,59,83,79,84,79,70,82,77.25,4
ALU6141,38,60,58,53,44,53,46,35,48.38,2
ALU6142,31,50,49,46,34,58,43,62,46.62,2
ALU6143,27,10,18,39,3,16,9,32,19.25,1
ALU6144,76,80,100,76,91,57,51,66,74.62,3
ALU6145,76,86,70,100,71,77,64,67,76.38,4
ALU6146,12,17,25,0,19,41,37,1,19.0,1
ALU6147,47,22,66,19,63,60,69,36,47.75,2
ALU6148,48,56,16,59,38,52,42,66,47.12,2
ALU6149,53,49,66,83,60,66,82,62,65.12,3
ALU6150,80,84,98,86,74,62,86,80,81.25,4
ALU6151,60,79,36,16,51,27,38,67,46.75,2
ALU6152,45,51,57,26,66,67,49,65,53.25,2
ALU6153,1,9,0,17,0,28,18,28,12.62,1
ALU6154,1,18,15,10,13,1,3,19,10.0,1
ALU6155,21,29,20,44,37,24,29,30,29.25,1
ALU6156,17,0,0,9,13,17,11,0,8.38,1
ALU6157,86,70,85,58,66,96,68,73,75.25,4
ALU6158,62,70,65,75,58,68,79,69,68.25,3
ALU6159,38,21,20,35,0,28,31,0,21.62,1
ALU6160,70,84,96,100,95,100,82,85,89.0,4
ALU6161,29,57,7,16,14,14,26,0,20.38,1
ALU6162,24,14,32,33,14,33,14,42,25.75,1
ALU6163,18,42,21,41,17,10,44,22,26.88,1
ALU6164,31,56,35,25,27,22,32,33,32.62,1
ALU6165,27,35,53,41,22,41,17,20,32.0,1
ALU6166,54,39,54,44,72,66,59,40,53.5,2
ALU6167,48,66,45,40,50,59,37,38,47.88,2
ALU6168,84,60,100,93,98,78,85,100,87.25,4
ALU6169,0,0,15,12,22,6,6,0,7.62,1
ALU6170,8,35,0,52,36,24,3,17,21.88,1
ALU6171,8,4,37,1,15,0,1,39,13.12,1
ALU6172,59,85,43,53,75,68,73,51,63.38,3
ALU6173,0,0,30,35,3,38,23,9,17.25,1
ALU6174,82,63,87,88,71,97,81,92,82.62,4
ALU6175,73,43,53,64,40,14,42,81,51.25,2
ALU6176,47,58,48,33,55,58,57,74,53.75,2
ALU6177,51,52,86,59,29,58,32,53,52.5,2
ALU6178,25,13,27,34,33,24,34,25,26.88,1
